title,abstract,mark
气溶胶传播恐怖，不和患者见面吸入空气中病毒就感染,最近一篇讲述“气溶胶对冠状病毒的恐怖传播”的帖子火了，但贴子到处剪贴内容、乱七八糟拼凑，关于气溶胶的解释是错误的，关于气溶胶的传播和危害进行不切实际的想象。“气溶胶”指悬浮在气体中的颗粒，例如空气中的小液滴，其最常见的来源是咳嗽、打喷嚏时产生的飞沫。所以“气溶胶”的传播途径包含在飞沫传染和接触传染中。目前飞沫传染和接触传播仍然是新型冠状病毒主要的传播渠道，那为何提出气溶胶的可能性呢？北京协和医院感染内科主任李太生对此解释：提醒临床医务人员在进行如气管插管等操作时应注意采取空气隔离措施。如果一个疾病已知通过飞沫传染和接触传播，常规的防护措施就可避免“气溶胶”传染，一般民众对此不必过于担心。,3
收快递、外卖会感染新型冠状病毒,感染概率很低。收快递和外卖会感染新型冠状病毒的前提是快递员或外卖员本身存在感染，目前《疫情防控期间营业网点操作规范》要求，营业人员上岗前必须准确测量体温，体温正常方可上岗。上岗期间要求正确佩戴医用口罩，对各类用品用具进行消毒。投递人员要坚持正确佩戴口罩，做好防护，到岗和归班都要进行体温检测。即使快递或外卖上存在活病毒，也不等于就达到了感染条件，据世界卫生组织的意见，新型冠状病毒在包裹或信件上不会存活很久，或者存活了也起不到传染作用。所以不用对收快递或外卖感到恐惧。但基本的预防措施该做还得做：与外卖小哥或快递员接触前，佩戴口罩；拿取物品去掉包装后，及时洗手，避免揉眼睛和鼻子。,3
吃水果蔬菜就会感染新型冠状病毒,通过果蔬传染新冠病毒，需要三个条件：1、果蔬上有足够量的病毒（比如感染病人对着它打喷嚏或者呼气）；2、病毒在失去感染能力之前被接触到；3、手接触到病毒然后又接触了眼睛、鼻子或者嘴。充分清洗，可以洗掉上面“万一存在的病毒”，蔬菜加热做熟也会把病毒杀灭。综上，不用担心病毒通过果蔬传播，做好正常的清洗烹饪就可以了。,1
开窗通风会把病毒带进家，引发新冠肺炎,新型冠状病毒主要的传播途径是飞沫传播，而传染病的传播，是需要有足够量（数量）的具有感染能力（活力）的病毒，经过一定媒介转移到新的宿主身上。根据WHO的建议，人与人之间相隔1~2米即为安全距离。开窗通风不太可能带进足以致病的飞沫[1]。开窗并不会让人染病，正相反，开窗通风还能起到一定的防护作用，因为有助于降低室内病毒的浓度，从而降低感染的可能性。,1
瑞德西韦生效，17-40小时病人好转90%以上,中日友好医院相关负责人回复较真团队，目前新药还在三期临床试验中，流传的说法不实，以官方消息为准。从时间上推断，流传说法也不可信。据新华视点报道，首批新型冠状病毒感染的肺炎重症患者2月6日将接受用药，那么761例患者的临床试验多久能够完成呢？据华夏时报报道，有专家表示：“理论上讲，考虑到临床试验中的主要终点、次要终点，以及后续的申报进度等，估计两个月内可以做完，但是不排除有‘同情用药’的情况。”,1
长沙市天心区一失足女确诊感染病毒，并接触9人,经核实，网传内容不属实，天心区并无此确诊病例，公安部门也未受理过类似案件。视频中描述的“耒阳安仁县”并不存在（耒阳市隶属衡阳，而安仁县隶属郴州）。针对网络传播此不实视频的行为，天心警方已介入调查。,1
卫生巾作口罩用，或将卫生巾贴在口罩外可以防病毒,防菌卫生巾和护垫主要针对的是大肠杆菌和金黄色葡萄球菌，没有研究显示防菌卫生巾对新型冠状病毒有效。新型冠状病毒感染主要是经呼吸道飞沫传播，要防住这类飞沫，依靠的是口罩的颗粒过滤效率，而卫生巾和护垫没有证据显示出有这种防护力。有颗粒物防护功能的口罩一旦变湿，会破坏口罩的屏障，导致病毒进入，但口罩变湿主要是和呼吸有关，卫生巾或护垫虽然可以防水，但贴在外面意义不大，贴在里面又因为透气性差，可能会影响呼吸。,1
吃槟榔可以预防新型冠状病毒感染,目前没有看到任何科学证据显示槟榔能够预防或者治疗新冠病毒感染。此外，在世卫组织的致癌物名单中，槟榔被分为1类致癌物。,1
大量喝水能预防新型冠状病毒感染,大量喝水不能预防新型冠状病毒感染。新型冠状病毒肺炎是乙类传染病，人群对其普遍易感，预防的关键是不接触传染源。新型冠状病毒主要侵入呼吸道黏膜上皮细胞，在上皮细胞中增殖，大量喝水并不能阻止病毒进入呼吸道，目前也并无证据表明可预防新型冠状病毒感染。多喝水能保持喉咙湿润，促进身体代谢废物的排泄，日常多喝水有好处。《中国居民膳食指南（2016）》建议成年人每天喝水 7~8 杯（1500~1700毫升），保持这个量就可以，水喝得太多反而容易使体内电解质失衡(钠、钾离子大量流失)、水溶性维生素(如B族及C族)更易流失。对心功能差，慢性肾病等慢性病患者，喝水太多反而会加重病情，需要在医生指导下控制饮水量。,1
吸入病毒携带者的二手烟可能会感染新型冠状病毒,新型冠状病毒会通过飞沫进行传播，国内外权威机构建议，要避免与疑似人员接触，并要保持至少1米的距离。目前的证据也现实新型冠状病毒在潜伏期也具有传染性。所以新型冠状病毒携带者不知情的情况下抽烟产生的二手烟会导致传染。二手烟是人呼出气体的另外一种表现形式，只是二手烟中的颗粒较大会被看见而已，吸入二手烟的同时也是会存在飞沫和气体的接触。对于新型冠状病毒确诊患者、疑似患者、携带者，无论他喝酒、抽烟还是吃什么其他的，只要有接触，就存在风险。最近晋江毒王事件引起大家关注，在此，也呼吁大家，尽早发现问题尽早隔离治疗，不要讳疾忌医。,2
母猪开口说话，说吃煮鸡蛋能预防疫情,经六枝公安网警核查，该消息不实，信息违法行为人朱某某因散布谣言，已被公安机关处以10日行政拘留。据朱某某交代，其于2月5日凌晨4点左右刷网络短视频，看到一条信息称吃鸡蛋能提高抵抗力，于是就编发母猪下崽开口讲话，吃鸡蛋能防疫情的信息发至两个微信群，导致信息广泛传播。,1
2月6日起宁波将封城,宁波市疫情防控工作领导小组办公室表示，关于封城的通知系谣言。目前，宁波市海陆空等交通均有序运行，并没有实施所谓的“封城”。 ​,1
红糖、生姜、大葱白和大蒜熬水喝，不会感染新冠病毒,可以把这些东西煮水喝当做一种“代茶饮”，如果再加上排骨或鸡块，就是肉汤/鸡汤了。如果喜欢喝也没啥不可以，预防病毒感染就纯属一厢情愿了。靠吃是无法预防新型冠状病毒的。,1
预防肺炎的疫苗能防止新型冠状病毒感染,肺炎球菌疫苗和乙型流感嗜血杆菌疫苗等肺炎疫苗不能预防新型冠状病毒肺炎。新型冠状病毒不同于以往已发现的病毒，它需要自己的疫苗。研究人员正在努力开发针对它的疫苗，世卫组织也在支持疫苗的研发工作。虽然已有的疫苗对新型冠状病毒并不有效，但接种针对呼吸道疾病的疫苗能够保护健康，因此也强烈建议接种。,1
美国医生援助中国前集体祷告,经查，这是2018年的老视频，发生在田纳西州的Covenant保健中心。是这家医院的医生、护士、职员每天的集体祷告活动。截止到2月4日，并没有美国医疗队伍正在华参与抗疫。,1
新风系统会传播病毒，导致感染新型冠状病毒肺炎,在室内当感染者打喷嚏、说话或咳嗽时，病毒可以通过飞沫传播和接触传播。已经进行的几项研究数据证实，通风率越高，室内空气中的飞沫颗粒数量衰减越快，缺乏通气或低通气率会增加传播感染率和疾病暴发率。未发现任何研究提供了通气率与空气传播感染之间关系的流行病学证据。新风系统是由送风系统和排风系统组成的一套独立空气处理系统，无论是管道式新风系统和无管道新风系统都通过新风机净化室外空气导入室内，通过管道将室内空气排出，增加通风可以减少疾病感染几率，办公环境要预防感染还是要带口罩和勤洗手。,1
适量饮酒可以抵抗新型冠状病毒,把“适量饮酒”写入防疫建议，是没有任何依据的想当然。国家疾控中心的何丽处长直接表示：“通过饮酒来抵抗病毒，来防疫这个肺炎，没有什么道理”。“适量饮酒有益健康”只是一个选择性呈现数据的营销噱头。只要饮酒就会增加癌症风险，喝得越多，风险就越高。,1
口罩接水不渗水，说明能抵抗新型冠状病毒肺炎,非N95或外科口罩，即便不渗水，也不能抵抗新型肺炎病毒的传播。本次新型冠状病毒主要通过飞沫传播，其飞沫大小远超过 0.3 微米，通常就是直径大于 5 微米的颗粒物，要防住这种病毒，对口罩的颗粒过滤效率（PFE）是有要求的。因此，目前针对新型冠状病毒，推荐普通民众佩戴外科口罩，医务人员佩戴N95。其余类型的口罩，即便不渗水，也无法起到很好的保护作用。反过来，N95或外科口罩一旦湿透，就必须更换。因为水分子在成为液态后分子之间的间距明显减小，引力加大，相当于把口罩的屏障打穿了，病毒就容易进入。,1
